boya-salinidad_>=35.301 ,  
boya-salinidad_>=35.301 , estac-pto-rocio_<64.888 ,  
boya-salinidad_>=35.301 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 ,  #SUP: 5
boya-temp_24.089:25.121 , boya-salinidad_35.05:35.142 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , boya-salinidad_35.05:35.142 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , boya-salinidad_35.05:35.142 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , estac-pto-rocio_69.809:74.111 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , caudal_<28.612 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , caudal_<28.612 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , caudal_28.612:68.884 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , caudal_68.884:161.761 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , caudal_68.884:161.761 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , caudal_68.884:161.761 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , caudal_<28.612 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , estac-pto-rocio_<64.888 ,  
boya-temp_24.089:25.121 , estac-pto-rocio_<64.888 , estac-pto-rocio_<64.888 ,  
boya-temp_24.089:25.121 , estac-pto-rocio_<64.888 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , caudal_28.612:68.884 ,  
boya-temp_24.089:25.121 , caudal_28.612:68.884 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_>=26.769 ,  
boya-temp_24.089:25.121 , boya-temp_>=26.769 , boya-temp_>=26.769 ,  
boya-temp_24.089:25.121 , boya-temp_>=26.769 , boya-temp_>=26.769 , boya-temp_24.089:25.121 ,  
boya-temp_24.089:25.121 , boya-temp_>=26.769 , boya-temp_>=26.769 , boya-temp_24.089:25.121 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_>=26.769 , boya-temp_>=26.769 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_>=26.769 , boya-temp_24.089:25.121 ,  
boya-temp_24.089:25.121 , boya-temp_>=26.769 , boya-temp_24.089:25.121 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_>=26.769 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , est_temp_min_69.982:72.578 ,  
boya-temp_24.089:25.121 , est_temp_min_69.982:72.578 , estac-pto-rocio_69.809:74.111 ,  
boya-temp_24.089:25.121 , est_temp_min_69.982:72.578 , estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , est_temp_min_69.982:72.578 , estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , est_temp_min_69.982:72.578 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , est_temp_min_69.982:72.578 , caudal_<28.612 ,  
boya-temp_24.089:25.121 , est_temp_min_69.982:72.578 , caudal_<28.612 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , est_temp_min_69.982:72.578 , caudal_28.612:68.884 ,  
boya-temp_24.089:25.121 , est_temp_min_69.982:72.578 , caudal_28.612:68.884 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , est_temp_min_69.982:72.578 , caudal_68.884:161.761 ,  
boya-temp_24.089:25.121 , est_temp_min_69.982:72.578 , caudal_68.884:161.761 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , est_temp_min_69.982:72.578 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 ,  
boya-temp_24.089:25.121 , est_temp_min_69.982:72.578 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , est_temp_min_69.982:72.578 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , est_temp_min_69.982:72.578 , caudal_68.884:161.761 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , est_temp_min_69.982:72.578 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , caudal_68.884:161.761 ,  
boya-temp_24.089:25.121 , caudal_68.884:161.761 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 ,  
boya-temp_24.089:25.121 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , caudal_68.884:161.761 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , est_presion_est_m_<1007.529 ,  
boya-temp_24.089:25.121 , est_presion_est_m_<1007.529 , est_presion_est_m_<1007.529 ,  
boya-temp_24.089:25.121 , est_presion_est_m_<1007.529 , est_presion_est_m_<1007.529 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , est_presion_est_m_<1007.529 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 ,  #SUP: 5
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , estac-pto-rocio_69.809:74.111 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , boya-salinidad_>=35.301 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , boya-salinidad_>=35.301 , estac-pto-rocio_<64.888 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , boya-salinidad_>=35.301 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , caudal_<28.612 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , caudal_<28.612 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , estac-pto-rocio_<64.888 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , estac-pto-rocio_<64.888 , estac-pto-rocio_<64.888 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , estac-pto-rocio_<64.888 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , caudal_28.612:68.884 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , caudal_28.612:68.884 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , boya-temp_>=26.769 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , boya-temp_>=26.769 , boya-temp_>=26.769 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , boya-temp_>=26.769 , boya-temp_>=26.769 , boya-temp_24.089:25.121 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , boya-temp_>=26.769 , boya-temp_>=26.769 , boya-temp_24.089:25.121 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , boya-temp_>=26.769 , boya-temp_>=26.769 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , boya-temp_>=26.769 , boya-temp_24.089:25.121 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , boya-temp_>=26.769 , boya-temp_24.089:25.121 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , boya-temp_>=26.769 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , caudal_68.884:161.761 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , caudal_68.884:161.761 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , caudal_68.884:161.761 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , est_presion_est_m_<1007.529 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , est_presion_est_m_<1007.529 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , boya-temp_24.089:25.121 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_24.089:25.121 , boya-temp_<24.089 ,  #SUP: 5
boya-temp_24.089:25.121 , boya-temp_<24.089 ,  #SUP: 5
boya-temp_24.089:25.121 , boya-temp_<24.089 , boya-salinidad_35.142:35.301 ,  
boya-temp_24.089:25.121 , boya-temp_<24.089 , estac-pto-rocio_<64.888 ,  
boya-temp_24.089:25.121 , boya-temp_<24.089 , boya-temp_>=26.769 ,  
boya-temp_24.089:25.121 , boya-temp_<24.089 , boya-temp_>=26.769 , boya-temp_>=26.769 ,  
boya-temp_24.089:25.121 , boya-temp_<24.089 , boya-temp_>=26.769 , boya-temp_>=26.769 , boya-temp_24.089:25.121 ,  
boya-temp_24.089:25.121 , boya-temp_<24.089 , boya-temp_>=26.769 , boya-temp_>=26.769 , boya-temp_24.089:25.121 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_<24.089 , boya-temp_>=26.769 , boya-temp_>=26.769 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_<24.089 , boya-temp_>=26.769 , boya-temp_24.089:25.121 ,  
boya-temp_24.089:25.121 , boya-temp_<24.089 , boya-temp_>=26.769 , boya-temp_24.089:25.121 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_<24.089 , boya-temp_>=26.769 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_<24.089 , boya-temp_24.089:25.121 ,  
boya-temp_24.089:25.121 , boya-temp_<24.089 , boya-temp_24.089:25.121 , boya-temp_<24.089 ,  
boya-temp_24.089:25.121 , boya-temp_<24.089 , boya-temp_<24.089 ,  #SUP: 5
caudal_<28.612 ,  
caudal_<28.612 , boya-salinidad_35.05:35.142 ,  
caudal_<28.612 , boya-salinidad_35.05:35.142 , estac-pto-rocio_69.809:74.111 ,  
caudal_<28.612 , boya-salinidad_35.05:35.142 , estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
caudal_<28.612 , boya-salinidad_35.05:35.142 , estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
caudal_<28.612 , boya-salinidad_35.05:35.142 , est_temp_min_67.055:69.982 ,  
caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 ,  
caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 ,  
caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 , est_temp_min_67.055:69.982 ,  
caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 , boya-temp_<24.089 ,  
caudal_<28.612 , boya-salinidad_35.05:35.142 , boya-temp_<24.089 ,  
caudal_<28.612 , estac-pto-rocio_69.809:74.111 ,  
caudal_<28.612 , estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
caudal_<28.612 , estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
caudal_<28.612 , est_temp_min_67.055:69.982 ,  
caudal_<28.612 , caudal_<28.612 ,  
caudal_<28.612 , caudal_<28.612 , estac-pto-rocio_69.809:74.111 ,  
caudal_<28.612 , caudal_<28.612 , estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
caudal_<28.612 , caudal_<28.612 , estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
caudal_<28.612 , caudal_<28.612 , est_temp_min_67.055:69.982 ,  
caudal_<28.612 , caudal_<28.612 , caudal_28.612:68.884 ,  
caudal_<28.612 , caudal_<28.612 , caudal_68.884:161.761 ,  
caudal_<28.612 , caudal_<28.612 , caudal_68.884:161.761 , est_temp_min_67.055:69.982 ,  
caudal_<28.612 , caudal_<28.612 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 ,  
caudal_<28.612 , caudal_<28.612 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
caudal_<28.612 , caudal_<28.612 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
caudal_<28.612 , caudal_<28.612 , caudal_68.884:161.761 , boya-temp_<24.089 ,  
caudal_<28.612 , caudal_<28.612 , boya-temp_24.089:25.121 ,  
caudal_<28.612 , caudal_<28.612 , boya-temp_24.089:25.121 , boya-temp_<24.089 ,  
caudal_<28.612 , caudal_<28.612 , boya-temp_<24.089 ,  
caudal_<28.612 , caudal_28.612:68.884 ,  
caudal_<28.612 , caudal_68.884:161.761 ,  
caudal_<28.612 , caudal_68.884:161.761 , est_temp_min_67.055:69.982 ,  
caudal_<28.612 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 ,  
caudal_<28.612 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
caudal_<28.612 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
caudal_<28.612 , caudal_68.884:161.761 , boya-temp_<24.089 ,  
caudal_<28.612 , boya-temp_24.089:25.121 ,  
caudal_<28.612 , boya-temp_24.089:25.121 , est_temp_min_67.055:69.982 ,  
caudal_<28.612 , boya-temp_24.089:25.121 , caudal_28.612:68.884 ,  
caudal_<28.612 , boya-temp_24.089:25.121 , boya-temp_<24.089 ,  
caudal_<28.612 , boya-temp_<24.089 ,  
estac-pto-rocio_69.809:74.111 ,  
estac-pto-rocio_69.809:74.111 , boya-temp_26.105:26.769 ,  
estac-pto-rocio_69.809:74.111 , boya-temp_26.105:26.769 , caudal_<28.612 ,  
estac-pto-rocio_69.809:74.111 , boya-temp_26.105:26.769 , caudal_<28.612 , caudal_<28.612 ,  
estac-pto-rocio_69.809:74.111 , boya-temp_26.105:26.769 , caudal_<28.612 , boya-temp_<24.089 ,  
estac-pto-rocio_69.809:74.111 , boya-temp_26.105:26.769 , boya-temp_<24.089 ,  
estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
estac-pto-rocio_69.809:74.111 , caudal_<28.612 ,  
estac-pto-rocio_69.809:74.111 , caudal_<28.612 , caudal_<28.612 ,  
estac-pto-rocio_69.809:74.111 , caudal_<28.612 , boya-temp_<24.089 ,  
estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
boya-salinidad_34.928:35.05 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , boya-salinidad_35.05:35.142 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , boya-salinidad_35.05:35.142 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 , boya-temp_<24.089 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , boya-salinidad_35.05:35.142 , boya-temp_<24.089 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , estac-pto-rocio_69.809:74.111 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , est_temp_min_69.982:72.578 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , est_temp_min_69.982:72.578 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , est_temp_min_69.982:72.578 , boya-temp_<24.089 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 , boya-temp_<24.089 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , boya-temp_<24.089 ,  
boya-salinidad_34.928:35.05 , boya-salinidad_35.05:35.142 , boya-temp_<24.089 , boya-temp_<24.089 ,  
boya-salinidad_34.928:35.05 , estac-pto-rocio_69.809:74.111 ,  
boya-salinidad_34.928:35.05 , estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
boya-salinidad_34.928:35.05 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , boya-salinidad_35.05:35.142 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , boya-salinidad_35.05:35.142 , estac-pto-rocio_69.809:74.111 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , boya-salinidad_35.05:35.142 , estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , boya-salinidad_35.05:35.142 , estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , boya-salinidad_35.05:35.142 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , boya-salinidad_35.05:35.142 , caudal_68.884:161.761 , boya-temp_<24.089 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , boya-salinidad_35.05:35.142 , boya-temp_<24.089 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , estac-pto-rocio_69.809:74.111 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , caudal_<28.612 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , caudal_<28.612 , estac-pto-rocio_69.809:74.111 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , caudal_<28.612 , estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , caudal_<28.612 , estac-pto-rocio_69.809:74.111 , boya-temp_<24.089 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , caudal_<28.612 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , caudal_<28.612 , caudal_28.612:68.884 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , caudal_<28.612 , caudal_68.884:161.761 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , caudal_<28.612 , caudal_68.884:161.761 , est_temp_min_67.055:69.982 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , caudal_<28.612 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 ,  
boya-salinidad_34.928:35.05 , caudal_<28.612 , caudal_<28.612 , caudal_68.884:161.761 estac-pto-rocio_69.809:74.111 , est_temp_min_67.055:69.982 ,  
